iso;date;deces;naissances
ALB;2021-03-11;2096;4376
ALB;2021-03-12;1256;2749
ALB;2021-03-13;1987;3044
ALB;2021-03-14;1027;2756
ALB;2021-03-15;2584;4378
ALB;2021-03-16;2961;3460
ALB;2021-03-17;1334;3860
ALB;2021-03-18;2898;3398
ALB;2021-03-19;1465;3944
ALB;2021-03-20;1284;2700
ALB;2021-03-21;2262;2688
ALB;2021-03-22;1274;4401
ALB;2021-03-23;2277;4499
ALB;2021-03-24;2556;2534
ALB;2021-03-25;1416;2754
ALB;2021-03-26;2145;4319
ALB;2021-03-27;2606;4076
ALB;2021-03-28;2371;2961
ALB;2021-03-29;2895;2597
ALB;2021-03-30;1477;3485
ALB;2021-03-31;2687;4188
ALB;2021-04-01;1256;4017
ALB;2021-04-02;1582;4029
ALB;2021-04-03;2674;3254
ALB;2021-04-04;2395;4340
ALB;2021-04-05;1937;3963
ALB;2021-04-06;1020;2588
ALB;2021-04-07;2049;3082
ALB;2021-04-08;1393;2792
ALB;2021-04-09;1528;3088
ALB;2021-04-10;2457;2760
ALB;2021-04-11;2258;2886
ALB;2021-04-12;2250;2611
ALB;2021-04-13;1839;4012
ALB;2021-04-14;1465;4327
ALB;2021-04-15;1456;4438
ALB;2021-04-16;1629;3744
ALB;2021-04-17;1293;4065
ALB;2021-04-18;1353;2563
ALB;2021-04-19;1711;3080
ALB;2021-04-20;2843;2945
ALB;2021-04-21;2266;2615
ALB;2021-04-22;2790;3767
ALB;2021-04-23;1926;2682
ALB;2021-04-24;2964;4003
ALB;2021-04-25;2853;3654
ALB;2021-04-26;1889;2737
ALB;2021-04-27;1007;3360
ALB;2021-04-28;1891;2951
ALB;2021-04-29;1632;3014
ALB;2021-04-30;1509;4343
ALB;2021-05-01;2507;3210
ALB;2021-05-02;1958;4305
ALB;2021-05-03;2527;2875
ALB;2021-05-04;1675;2618
ALB;2021-05-05;1616;4341
ALB;2021-05-06;1027;4278
ALB;2021-05-07;2435;2529
ALB;2021-05-08;2015;3218
ALB;2021-05-09;2185;4161
ALB;2021-05-10;2733;4260
DZA;2020-02-25;2866;4332
DZA;2020-02-26;2441;3323
DZA;2020-02-27;2288;3270
DZA;2020-02-28;1435;3336
DZA;2020-02-29;2847;2872
DZA;2020-03-01;1027;3063
DZA;2020-03-02;2619;3987
DZA;2020-03-03;2758;3954
DZA;2020-03-04;2247;4163
DZA;2020-03-05;2244;4112
DZA;2020-03-06;1605;4217
DZA;2020-03-07;1335;3173
DZA;2020-03-08;1503;4140
DZA;2020-03-09;1383;2767
DZA;2020-03-10;1760;3480
DZA;2020-03-11;2232;2866
DZA;2020-03-12;2180;3239
DZA;2020-03-13;2382;4427
DZA;2020-03-14;1328;4075
DZA;2020-03-15;1013;2522
DZA;2020-03-16;1302;2794
DZA;2020-03-17;2961;2748
DZA;2020-03-18;2358;4285
DZA;2020-03-19;2480;2522
DZA;2020-03-20;2315;3727
DZA;2020-03-21;1869;4197
DZA;2020-03-22;2067;4434
DZA;2020-03-23;1814;3545
DZA;2020-03-24;1135;4325
DZA;2020-03-25;2836;4378
DZA;2020-03-26;2098;3436
DZA;2020-03-27;2739;4462
DZA;2020-03-28;2498;3654
DZA;2020-03-29;1051;4493
DZA;2020-03-30;2886;4172
DZA;2020-03-31;1676;4086
DZA;2020-04-01;2391;2685
DZA;2020-04-02;1261;3548
DZA;2020-04-03;2140;3078
DZA;2020-04-04;2914;2785
DZA;2020-04-05;1623;3729
DZA;2020-04-06;1173;2539
DZA;2020-04-07;3000;3588
DZA;2020-04-08;2296;3496
DZA;2020-04-09;2118;2607
DZA;2020-04-10;2579;3558
DZA;2020-04-11;1548;2541
DZA;2020-04-12;1368;3160
DZA;2020-04-13;2978;4300
DZA;2020-04-14;2131;3915
DZA;2020-04-15;1727;2903
DZA;2020-04-16;2499;3029
DZA;2020-04-17;2348;3056
DZA;2020-04-18;2246;4083
DZA;2020-04-19;1850;2695
DZA;2020-04-20;1851;3929
DZA;2020-04-21;2521;3596
DZA;2020-04-22;2613;4295
DZA;2020-04-23;2675;3130
DZA;2020-04-24;2077;3674
DZA;2020-04-25;2861;3985
DZA;2020-04-26;2487;2907
DZA;2020-04-27;1501;3480
DZA;2020-04-28;1289;3757
DZA;2020-04-29;2273;3552
DZA;2020-04-30;2246;2722
DZA;2020-05-01;2996;3890
DZA;2020-05-02;2686;2638
DZA;2020-05-03;1373;4169
DZA;2020-05-04;2395;3968
DZA;2020-05-05;1131;3124
DZA;2020-05-06;2391;3234
DZA;2020-05-07;2847;3426
DZA;2020-05-08;1204;3070
DZA;2020-05-09;1812;2865
DZA;2020-05-10;1825;4213
DZA;2020-05-11;2308;3610
DZA;2020-05-12;1876;4279
DZA;2020-05-13;1964;3697
DZA;2020-05-14;1525;2979
DZA;2020-05-15;1018;4312
DZA;2020-05-16;1490;4443
DZA;2020-05-17;1526;4054
DZA;2020-05-18;2313;3557
DZA;2020-05-19;1372;4149
DZA;2020-05-20;2911;2818
DZA;2020-05-21;1382;3349
DZA;2020-05-22;1099;2595
DZA;2020-05-23;1201;2797
DZA;2020-05-24;1171;2901
DZA;2020-05-25;2298;3671
DZA;2020-05-26;1755;4056
DZA;2020-05-27;1368;3475
DZA;2020-05-28;1455;3882
DZA;2020-05-29;2402;4381
DZA;2020-05-30;1330;2739
DZA;2020-05-31;2897;2725
DZA;2020-06-01;2848;4069
DZA;2020-06-02;1371;4161
DZA;2020-06-03;1057;3624
DZA;2020-06-04;1827;3204
DZA;2020-06-05;2560;3374
DZA;2020-06-06;2639;2519
DZA;2020-06-07;2065;3780
DZA;2020-06-08;1651;4207
DZA;2020-06-09;2358;2847
DZA;2020-06-10;1671;2754
DZA;2020-06-11;2160;4224
DZA;2020-06-12;2982;3606
DZA;2020-06-13;1086;4125
DZA;2020-06-14;2002;2807
DZA;2020-06-15;1236;4029
DZA;2020-06-16;1092;3111
DZA;2020-06-17;2685;3752
DZA;2020-06-18;2060;4332
DZA;2020-06-19;1994;3413
DZA;2020-06-20;2894;2576
DZA;2020-06-21;2180;4047
DZA;2020-06-22;2117;2870
DZA;2020-06-23;1735;3880
DZA;2020-06-24;2546;3198
DZA;2020-06-25;1342;2775
DZA;2020-06-26;2328;4042
DZA;2020-06-27;2992;3946
DZA;2020-06-28;2518;2535
DZA;2020-06-29;1985;3862
DZA;2020-06-30;1082;3101
DZA;2020-07-01;1983;3901
DZA;2020-07-02;1005;2634
DZA;2020-07-03;1514;3062
DZA;2020-07-04;1094;2710
DZA;2020-07-05;1485;4444
DZA;2020-07-06;2989;3785
DZA;2020-07-07;2889;4448
DZA;2020-07-08;2749;4430
DZA;2020-07-09;1769;3188
DZA;2020-07-10;1028;2986
DZA;2020-07-11;2191;2952
DZA;2020-07-12;2318;3424
DZA;2020-07-13;1777;2841
DZA;2020-07-14;2243;4206
DZA;2020-07-15;1640;4051
DZA;2020-07-16;2844;4395
DZA;2020-07-17;1460;3852
DZA;2020-07-18;1684;3905
DZA;2020-07-19;2923;2762
DZA;2020-07-20;2065;3082
DZA;2020-07-21;1332;3517
DZA;2020-07-22;1191;4212
DZA;2020-07-23;1165;2727
DZA;2020-07-24;1439;3356
DZA;2020-07-25;2759;4305
DZA;2020-07-26;2249;4045
DZA;2020-07-27;2650;3630
DZA;2020-07-28;1417;3102
DZA;2020-07-29;1841;2977
DZA;2020-07-30;1120;4144
DZA;2020-07-31;1652;3476
DZA;2020-08-01;1647;3877
DZA;2020-08-02;1963;2818
DZA;2020-08-03;2693;3398
DZA;2020-08-04;1010;3027
DZA;2020-08-05;1217;2601
DZA;2020-08-06;2526;3760
DZA;2020-08-07;1529;2523
DZA;2020-08-08;2480;3081
DZA;2020-08-09;2414;4369
DZA;2020-08-10;1587;3609
DZA;2020-08-11;1379;3634
DZA;2020-08-12;2660;4027
DZA;2020-08-13;2898;3595
DZA;2020-08-14;2323;3616
DZA;2020-08-15;1216;3371
DZA;2020-08-16;1225;3237
DZA;2020-08-17;2386;3304
DZA;2020-08-18;2859;3361
DZA;2020-08-19;1069;3915
DZA;2020-08-20;1509;2985
DZA;2020-08-21;1641;2714
DZA;2020-08-22;2355;4221
DZA;2020-08-23;1875;2507
DZA;2020-08-24;2723;2963
DZA;2020-08-25;1883;2985
DZA;2020-08-26;1114;3565
DZA;2020-08-27;1152;2697
DZA;2020-08-28;2733;2695
DZA;2020-08-29;2116;2576
DZA;2020-08-30;2427;2661
DZA;2020-08-31;1481;4043
DZA;2020-09-01;1915;2708
DZA;2020-09-02;1549;3094
DZA;2020-09-03;1827;3427
DZA;2020-09-04;1498;4177
DZA;2020-09-05;1409;2593
DZA;2020-09-06;2241;3763
DZA;2020-09-07;1178;4313
DZA;2020-09-08;2331;3484
DZA;2020-09-09;1739;3640
DZA;2020-09-10;1236;3972
DZA;2020-09-11;2755;2684
DZA;2020-09-12;2209;4293
DZA;2020-09-13;2586;4463
DZA;2020-09-14;2749;2942
DZA;2020-09-15;1595;4303
DZA;2020-09-16;1966;3304
DZA;2020-09-17;2416;3137
DZA;2020-09-18;1891;3385
DZA;2020-09-19;1328;2626
DZA;2020-09-20;2360;2628
DZA;2020-09-21;1469;4105
DZA;2020-09-22;2092;3237
DZA;2020-09-23;1692;2663
DZA;2020-09-24;1069;2910
DZA;2020-09-25;1966;4201
DZA;2020-09-26;2238;3155
DZA;2020-09-27;1968;3066
DZA;2020-09-28;1015;2700
DZA;2020-09-29;1065;2564
DZA;2020-09-30;2417;3690
DZA;2020-10-01;1117;3722
DZA;2020-10-02;1098;3625
DZA;2020-10-03;1532;4223
DZA;2020-10-04;1481;4079
DZA;2020-10-05;2832;3420
DZA;2020-10-06;2432;4012
DZA;2020-10-07;1741;3886
DZA;2020-10-08;2718;3599
DZA;2020-10-09;1088;3774
DZA;2020-10-10;2959;3219
DZA;2020-10-11;1362;3055
DZA;2020-10-12;2660;2849
DZA;2020-10-13;1025;2927
DZA;2020-10-14;1585;2888
DZA;2020-10-15;1172;3736
DZA;2020-10-16;1648;3284
DZA;2020-10-17;2292;3547
DZA;2020-10-18;2081;3055
DZA;2020-10-19;2103;3132
DZA;2020-10-20;2249;4421
DZA;2020-10-21;2557;3519
DZA;2020-10-22;1381;2627
DZA;2020-10-23;2984;3976
DZA;2020-10-24;2489;3823
DZA;2020-10-25;1167;4024
DZA;2020-10-26;2912;2949
DZA;2020-10-27;1846;2880
DZA;2020-10-28;2793;3600
DZA;2020-10-29;2959;2950
DZA;2020-10-30;2553;2894
DZA;2020-10-31;1629;2962
DZA;2020-11-01;1419;4043
DZA;2020-11-02;2404;3004
DZA;2020-11-03;1834;3715
DZA;2020-11-04;1138;3057
DZA;2020-11-05;2787;4498
DZA;2020-11-06;1150;2901
DZA;2020-11-07;1449;3443
DZA;2020-11-08;1325;4493
DZA;2020-11-09;1265;3534
DZA;2020-11-10;1671;3701
DZA;2020-11-11;1398;3089
DZA;2020-11-12;2243;3544
DZA;2020-11-13;2542;3384
DZA;2020-11-14;1781;2765
DZA;2020-11-15;1608;4465
DZA;2020-11-16;1148;2938
DZA;2020-11-17;1198;3958
DZA;2020-11-18;1951;3156
DZA;2020-11-19;1553;3913
DZA;2020-11-20;2094;3928
DZA;2020-11-21;1960;2602
DZA;2020-11-22;1343;3635
DZA;2020-11-23;1991;2505
DZA;2020-11-24;1804;3591
DZA;2020-11-25;1445;2953
DZA;2020-11-26;2649;3934
DZA;2020-11-27;1027;3738
DZA;2020-11-28;2965;2907
DZA;2020-11-29;2428;2669
DZA;2020-11-30;1072;3521
DZA;2020-12-01;1018;3711
DZA;2020-12-02;1872;3152
DZA;2020-12-03;2590;4131
DZA;2020-12-04;1724;3479
DZA;2020-12-05;2146;4166
DZA;2020-12-06;1573;2936
DZA;2020-12-07;2565;2841
DZA;2020-12-08;1124;4481
DZA;2020-12-09;2097;2984
DZA;2020-12-10;2878;3808
DZA;2020-12-11;2599;4460
DZA;2020-12-12;2879;2739
DZA;2020-12-13;1639;3654
DZA;2020-12-14;1956;3720
DZA;2020-12-15;2403;3160
DZA;2020-12-16;2955;4386
DZA;2020-12-17;1011;3458
DZA;2020-12-18;2368;3673
DZA;2020-12-19;2959;4048
DZA;2020-12-20;1546;3432
DZA;2020-12-21;1676;3669
DZA;2020-12-22;2210;2757
DZA;2020-12-23;2047;3076
DZA;2020-12-24;2163;3200
DZA;2020-12-25;1775;2583
DZA;2020-12-26;2067;2638
DZA;2020-12-27;1116;3130
DZA;2020-12-28;2084;3015
DZA;2020-12-29;1889;3214
DZA;2020-12-30;1786;3461
DZA;2020-12-31;1741;4344
DZA;2021-01-01;2278;3090
DZA;2021-01-02;1278;3311
DZA;2021-01-03;2780;2747
DZA;2021-01-04;1367;2597
DZA;2021-01-05;2451;3318
DZA;2021-01-06;2336;3650
DZA;2021-01-07;1860;3365
DZA;2021-01-08;2735;3782
DZA;2021-01-09;1128;2576
DZA;2021-01-10;2533;4341
DZA;2021-01-11;1904;4308
DZA;2021-01-12;2063;2862
DZA;2021-01-13;1155;3173
DZA;2021-01-14;1858;4075
DZA;2021-01-15;1396;3615
DZA;2021-01-16;1038;4239
DZA;2021-01-17;1523;4230
DZA;2021-01-18;2158;3248
DZA;2021-01-19;1309;3823
DZA;2021-01-20;1311;3316
DZA;2021-01-21;1533;3753
DZA;2021-01-22;2434;4033
DZA;2021-01-23;2836;2507
DZA;2021-01-24;2398;3482
DZA;2021-01-25;2571;3011
DZA;2021-01-26;2290;2654
DZA;2021-01-27;1487;4324
DZA;2021-01-28;2179;2542
DZA;2021-01-29;2435;2977
DZA;2021-01-30;2510;3781
DZA;2021-01-31;2494;4274
DZA;2021-02-01;1421;3685
DZA;2021-02-02;1392;3049
DZA;2021-02-03;2481;4447
DZA;2021-02-04;1954;3246
DZA;2021-02-05;2025;4451
DZA;2021-02-06;1559;3396
DZA;2021-02-07;1258;4073
DZA;2021-02-08;1668;3558
DZA;2021-02-09;2389;4076
DZA;2021-02-10;1388;4420
DZA;2021-02-11;1302;2924
DZA;2021-02-12;1023;4012
DZA;2021-02-13;2131;4187
DZA;2021-02-14;1325;3589
DZA;2021-02-15;2185;3679
DZA;2021-02-16;2635;3495
DZA;2021-02-17;2013;2781
DZA;2021-02-18;1397;4062
DZA;2021-02-19;2936;3384
DZA;2021-02-20;2847;3868
DZA;2021-02-21;1114;3508
DZA;2021-02-22;2025;3223
DZA;2021-02-23;2560;3346
DZA;2021-02-24;2705;3761
DZA;2021-02-25;2206;2620
DZA;2021-02-26;2703;3360
DZA;2021-02-27;2467;3789
DZA;2021-02-28;2072;4111
DZA;2021-03-01;1292;3239
DZA;2021-03-02;2130;2535
DZA;2021-03-03;2287;3468
DZA;2021-03-04;1204;2901
DZA;2021-03-05;2613;4270
DZA;2021-03-06;2497;3914
DZA;2021-03-07;1835;4317
DZA;2021-03-08;2783;4326
DZA;2021-03-09;1774;2521
DZA;2021-03-10;2017;2622
DZA;2021-03-11;1556;3862
DZA;2021-03-12;2901;4193
DZA;2021-03-13;1339;4012
DZA;2021-03-14;1097;3098
DZA;2021-03-15;2472;4404
DZA;2021-03-16;2848;3220
DZA;2021-03-17;1848;4045
DZA;2021-03-18;2776;3598
DZA;2021-03-19;2380;2747
DZA;2021-03-20;1362;2566
DZA;2021-03-21;1803;4105
DZA;2021-03-22;1758;3333
DZA;2021-03-23;1681;3480
DZA;2021-03-24;1372;2989
DZA;2021-03-25;2439;4299
DZA;2021-03-26;1784;3234
DZA;2021-03-27;2831;4345
DZA;2021-03-28;2655;4036
DZA;2021-03-29;2213;4159
DZA;2021-03-30;2413;3648
DZA;2021-03-31;1114;2585
DZA;2021-04-01;2271;2980
DZA;2021-04-02;1180;2858
DZA;2021-04-03;1064;3373
DZA;2021-04-04;1122;4404
DZA;2021-04-05;2607;3300
DZA;2021-04-06;2417;4416
DZA;2021-04-07;1154;2641
DZA;2021-04-08;2188;3058
DZA;2021-04-09;2300;3668
DZA;2021-04-10;1094;3441
DZA;2021-04-11;2072;2952
DZA;2021-04-12;2992;4283
DZA;2021-04-13;2048;2726
DZA;2021-04-14;2865;3113
DZA;2021-04-15;1057;2806
DZA;2021-04-16;1366;2743
DZA;2021-04-17;1331;2682
DZA;2021-04-18;2044;4184
DZA;2021-04-19;1684;3983
DZA;2021-04-20;2575;4220
DZA;2021-04-21;1357;3253
DZA;2021-04-22;2257;2765
DZA;2021-04-23;2193;4258
DZA;2021-04-24;1399;2622
DZA;2021-04-25;2107;4123
DZA;2021-04-26;2402;2588
DZA;2021-04-27;2493;3836
DZA;2021-04-28;2086;3072
DZA;2021-04-29;2795;3611
DZA;2021-04-30;1232;3933
DZA;2021-05-01;1792;3246
DZA;2021-05-02;1518;4425
DZA;2021-05-03;2071;3426
DZA;2021-05-04;1030;3651
DZA;2021-05-05;2411;2598
DZA;2021-05-06;1210;4321
DZA;2021-05-07;1216;3563
DZA;2021-05-08;1331;4081
DZA;2021-05-09;1988;4445
DZA;2021-05-10;2304;4306
AND;2020-03-02;1007;4313
AND;2020-03-03;1857;3031
AND;2020-03-04;2969;4397
AND;2020-03-05;2102;4347
AND;2020-03-06;1465;4220
AND;2020-03-07;1503;4071
AND;2020-03-08;1967;4257
AND;2020-03-09;1106;2587
AND;2020-03-10;2429;2850
AND;2020-03-11;1153;3763
AND;2020-03-12;2084;3204
AND;2020-03-13;2196;4368
AND;2020-03-14;1749;2918
AND;2020-03-15;1430;3922
AND;2020-03-16;1537;2916
AND;2020-03-17;2822;2914
AND;2020-03-18;2763;4213
AND;2020-03-19;1621;3990
AND;2020-03-20;2966;4429
AND;2020-03-21;2552;2566
AND;2020-03-22;2064;2904
AND;2020-03-23;1655;3827
AND;2020-03-24;2645;4010
AND;2020-03-25;1794;2614
AND;2020-03-26;1092;3916
AND;2020-03-27;1341;4482
AND;2020-03-28;2408;3208
AND;2020-03-29;1852;3124
AND;2020-03-30;2618;3364
AND;2020-03-31;2419;3114
AND;2020-04-01;1370;4334
AND;2020-04-02;1156;4201
AND;2020-04-03;1181;2834
AND;2020-04-04;2759;2571
AND;2020-04-05;1305;3112
AND;2020-04-06;2234;3128
AND;2020-04-07;1997;2803
AND;2020-04-08;2897;3388
AND;2020-04-09;2437;2938
AND;2020-04-10;2866;3936
AND;2020-04-11;2336;3162
AND;2020-04-12;2445;4345
AND;2020-04-13;1777;3551
AND;2020-04-14;2236;3545
AND;2020-04-15;2187;2974
AND;2020-04-16;1993;4008
AND;2020-04-17;1009;2763
AND;2020-04-18;1308;4474
AND;2020-04-19;1509;4377
AND;2020-04-20;2884;3122
AND;2020-04-21;2501;3394
AND;2020-04-22;1539;4212
AND;2020-04-23;1491;3842
AND;2020-04-24;1327;3289
AND;2020-04-25;2396;4331
AND;2020-04-26;1791;2584
AND;2020-04-27;1403;2580
AND;2020-04-28;1882;2803
AND;2020-04-29;1850;3131
AND;2020-04-30;1322;2598
AND;2020-05-01;1394;3412
AND;2020-05-02;1941;2539
AND;2020-05-03;2454;4429
AND;2020-05-04;1355;2699
AND;2020-05-05;2322;3343
AND;2020-05-06;1616;2818
AND;2020-05-07;1008;3366
AND;2020-05-08;2873;4439
AND;2020-05-09;2138;3339
AND;2020-05-10;1792;3599
AND;2020-05-11;1712;4409
AND;2020-05-12;2841;2956
AND;2020-05-13;1711;3623
AND;2020-05-14;1690;3062
AND;2020-05-15;2912;2820
AND;2020-05-16;2476;4233
AND;2020-05-17;2177;2506
AND;2020-05-18;1644;2997
AND;2020-05-19;2431;2650
AND;2020-05-20;2024;3964
AND;2020-05-21;2888;3889
AND;2020-05-22;2482;3469
AND;2020-05-23;1609;4276
AND;2020-05-24;1009;3626
AND;2020-05-25;1865;3597
AND;2020-05-26;2369;4208
AND;2020-05-27;1054;2928
AND;2020-05-28;1331;3198
AND;2020-05-29;1207;3250
AND;2020-05-30;1395;3975
AND;2020-05-31;1998;3538
AND;2020-06-01;1535;2907
AND;2020-06-02;2585;2853
AND;2020-06-03;2340;4287
AND;2020-06-04;1136;4469
AND;2020-06-05;2821;4323
AND;2020-06-06;1812;2636
AND;2020-06-07;2425;3652
AND;2020-06-08;2495;2989
AND;2020-06-09;1148;3556
AND;2020-06-10;2330;3386
AND;2020-06-11;2821;4174
AND;2020-06-12;1129;2519
AND;2020-06-13;1331;3969
AND;2020-06-14;2380;4439
AND;2020-06-15;2355;2588
AND;2020-06-16;2344;4474
AND;2020-06-17;1240;3410
AND;2020-06-18;2344;2903
AND;2020-06-19;1337;3219
AND;2020-06-20;1568;3784
AND;2020-06-21;1042;3635
AND;2020-06-22;2619;4209
AND;2020-06-23;2180;3147
AND;2020-06-24;1302;2790
AND;2020-06-25;1951;3726
AND;2020-06-26;1753;4469
AND;2020-06-27;2935;3239
AND;2020-06-28;1158;3655
AND;2020-06-29;2085;4425
AND;2020-06-30;2170;3168
AND;2020-07-01;2616;3110
AND;2020-07-02;2710;3631
AND;2020-07-03;1921;3176
AND;2020-07-04;1680;2837
AND;2020-07-05;1821;4067
AND;2020-07-06;1920;3679
AND;2020-07-07;2946;3014
AND;2020-07-08;2833;3708
AND;2020-07-09;2159;2685
AND;2020-07-10;2358;3779
AND;2020-07-11;2253;3819
AND;2020-07-12;2276;3125
AND;2020-07-13;1260;3084
AND;2020-07-14;1549;2836
AND;2020-07-15;1123;2792
AND;2020-07-16;1257;4327
AND;2020-07-17;1718;3434
AND;2020-07-18;2538;3777
AND;2020-07-19;2328;4053
AND;2020-07-20;1220;2659
AND;2020-07-21;2025;4427
AND;2020-07-22;2152;4031
AND;2020-07-23;1385;2556
AND;2020-07-24;1435;4045
AND;2020-07-25;1353;3255
AND;2020-07-26;2875;4438
AND;2020-07-27;2918;3442
AND;2020-07-28;2409;3353
AND;2020-07-29;1343;3722
AND;2020-07-30;1614;4043
AND;2020-07-31;1913;4475
AND;2020-08-01;2516;2637
AND;2020-08-02;2477;2573
AND;2020-08-03;2835;2519
AND;2020-08-04;1074;2624
AND;2020-08-05;1917;2797
AND;2020-08-06;1044;3676
AND;2020-08-07;2049;4107
AND;2020-08-08;1189;2677
AND;2020-08-09;2377;4492
AND;2020-08-10;2987;2796
AND;2020-08-11;1884;3793
AND;2020-08-12;2605;2604
AND;2020-08-13;1845;2572
AND;2020-08-14;2631;4174
AND;2020-08-15;2865;2809
AND;2020-08-16;2237;3822
AND;2020-08-17;1783;2973
AND;2020-08-18;1088;3029
AND;2020-08-19;1665;4184
AND;2020-08-20;1007;3459
AND;2020-08-21;2825;2612
AND;2020-08-22;2408;2576
AND;2020-08-23;1276;2869
AND;2020-08-24;2480;4342
AND;2020-08-25;2891;2634
AND;2020-08-26;2256;3333
AND;2020-08-27;2291;3615
AND;2020-08-28;2407;3268
AND;2020-08-29;1828;2817
AND;2020-08-30;1293;3420
AND;2020-08-31;2210;3752
AND;2020-09-01;1007;3187
AND;2020-09-02;1542;2719
AND;2020-09-03;2741;3552
AND;2020-09-04;2263;2739
AND;2020-09-05;2407;2692
AND;2020-09-06;1809;2809
AND;2020-09-07;1060;3626
AND;2020-09-08;2132;2633
AND;2020-09-09;2399;3221
AND;2020-09-10;1417;3228
AND;2020-09-11;2796;3889
AND;2020-09-12;2890;4131
AND;2020-09-13;2322;3071
AND;2020-09-14;1784;3433
AND;2020-09-15;2325;2507
AND;2020-09-16;2651;3358
AND;2020-09-17;2690;3006
AND;2020-09-18;1323;2644
AND;2020-09-19;2727;4392
AND;2020-09-20;1380;2911
AND;2020-09-21;1684;3766
AND;2020-09-22;1244;3239
AND;2020-09-23;1832;3573
AND;2020-09-24;2243;4485
AND;2020-09-25;2072;3868
AND;2020-09-26;1214;2985
AND;2020-09-27;1584;4358
AND;2020-09-28;2732;4335
AND;2020-09-29;1722;2507
AND;2020-09-30;2547;2663
AND;2020-10-01;1521;3235
AND;2020-10-02;2246;3095
AND;2020-10-03;1620;2771
AND;2020-10-04;2572;3141
AND;2020-10-05;1576;4202
AND;2020-10-06;2791;2662
AND;2020-10-07;1174;2606
AND;2020-10-08;2297;2608
AND;2020-10-09;2582;4326
AND;2020-10-10;2060;2859
AND;2020-10-11;2238;2595
AND;2020-10-12;1190;3467
AND;2020-10-13;1799;3918
AND;2020-10-14;2057;4362
AND;2020-10-15;2323;3037
AND;2020-10-16;1383;4185
AND;2020-10-17;2598;3719
AND;2020-10-18;2520;3480
AND;2020-10-19;2969;4423
AND;2020-10-20;2098;4274
AND;2020-10-21;1068;4034
AND;2020-10-22;1886;3409
AND;2020-10-23;1255;2597
AND;2020-10-24;1020;3579
AND;2020-10-25;1363;3784
AND;2020-10-26;1963;3592
AND;2020-10-27;1128;4235
AND;2020-10-28;2438;4383
AND;2020-10-29;2750;3064
AND;2020-10-30;1503;3029
AND;2020-10-31;2660;2558
AND;2020-11-01;2437;3578
AND;2020-11-02;2259;3783
AND;2020-11-03;1062;4110
AND;2020-11-04;1208;4349
AND;2020-11-05;2020;3796
AND;2020-11-06;2182;3234
AND;2020-11-07;2309;4013
AND;2020-11-08;2282;2533
AND;2020-11-09;2282;2537
AND;2020-11-10;2671;4409
AND;2020-11-11;2361;4299
AND;2020-11-12;1510;4108
AND;2020-11-13;1210;4108
AND;2020-11-14;2369;3882
AND;2020-11-15;2556;4447
AND;2020-11-16;1945;4155
AND;2020-11-17;2564;2866
AND;2020-11-18;1697;2850
AND;2020-11-19;2857;4065
AND;2020-11-20;2931;3151
AND;2020-11-21;1103;3418
AND;2020-11-22;1217;4221
AND;2020-11-23;1106;4267
AND;2020-11-24;1982;4008
AND;2020-11-25;1793;3735
AND;2020-11-26;1808;3757
AND;2020-11-27;2643;2602
AND;2020-11-28;2841;3436
AND;2020-11-29;2980;3629
AND;2020-11-30;2043;4202
AND;2020-12-01;2132;3749
AND;2020-12-02;1292;3435
AND;2020-12-03;1335;4137
AND;2020-12-04;2106;2754
AND;2020-12-05;1052;2522
AND;2020-12-06;1536;2561
AND;2020-12-07;1993;3282
AND;2020-12-08;1117;2703
AND;2020-12-09;1299;3451
AND;2020-12-10;2142;3111
AND;2020-12-11;2849;2936
AND;2020-12-12;2337;2916
AND;2020-12-13;1606;3852
AND;2020-12-14;1825;3019
AND;2020-12-15;1541;2867
AND;2020-12-16;1026;2888
AND;2020-12-17;1130;2536
AND;2020-12-18;2261;3621
AND;2020-12-19;1969;4219
AND;2020-12-20;1046;2884
AND;2020-12-21;2091;2568
AND;2020-12-22;1941;2869
AND;2020-12-23;1963;3366
AND;2020-12-24;1122;3383
AND;2020-12-25;2195;3615
AND;2020-12-26;2683;3773
AND;2020-12-27;1938;4185
AND;2020-12-28;2152;3296
AND;2020-12-29;1344;4370
AND;2020-12-30;2326;2691
AND;2020-12-31;2572;2998
AND;2021-01-01;2921;4496
AND;2021-01-02;2131;3787
AND;2021-01-03;1347;4417
AND;2021-01-04;1320;4326
AND;2021-01-05;1012;2929
AND;2021-01-06;2610;3748
AND;2021-01-07;2908;4246
AND;2021-01-08;2264;2851
AND;2021-01-09;2878;4082
AND;2021-01-10;1864;2958
AND;2021-01-11;1924;3593
AND;2021-01-12;2644;4457
AND;2021-01-13;2403;3406
AND;2021-01-14;2931;3776
AND;2021-01-15;2399;3006
AND;2021-01-16;1604;2715
AND;2021-01-17;1863;3338
AND;2021-01-18;1861;3434
AND;2021-01-19;2443;4022
AND;2021-01-20;1449;4267
AND;2021-01-21;1799;3868
AND;2021-01-22;2870;2921
AND;2021-01-23;2255;4331
AND;2021-01-24;1861;3507
AND;2021-01-25;1545;2956
AND;2021-01-26;1181;2807
AND;2021-01-27;2303;3787
AND;2021-01-28;2756;2720
AND;2021-01-29;1212;3524
AND;2021-01-30;1008;3665
AND;2021-01-31;2367;4093
AND;2021-02-01;1623;4343
AND;2021-02-02;1846;3874
AND;2021-02-03;1354;2883
AND;2021-02-04;1984;2618
